dataset,surrogate model,acquisition function,num_iteration,time,Median(model_runs),Mean(model_runs),Standard_Deviation(model_runs),dropout,learn_rate,num_layers,num_neurons,num_topics,optimizer,WordEmbeddingsInvertedRBOCentroid(not optimized)
dataset_name,RF,LCB,54,76.6447229385376,0.2619606001218474,0.2634199869454907,0.010207685788151741,0.8785149463837731,0.0031131345324875485,2,1000,53,adam,0.7714295391239134
dataset_name,RF,LCB,55,62.11079931259155,0.2671753426142331,0.24789344809467928,0.03715328983211164,0.8570976085309878,0.003119839471236418,2,500,51,msprop,0.7705790313156856
dataset_name,RF,LCB,56,55.3949179649353,0.2274236475068939,0.23386509786029455,0.02680911587004715,0.8840227253174335,0.003131966648614703,2,300,50,sgd,0.771326527921496
dataset_name,RF,LCB,57,91.4081563949585,0.19675345345375642,0.2133255545757283,0.02933504048293112,0.8584047703724906,0.0032274391598839866,3,1000,65,adam,0.770814005535341
dataset_name,RF,LCB,58,47.656156063079834,0.22747441898487625,0.22737960084290879,0.014954022572945714,0.8578054038903461,0.0034414620708220177,1,300,50,msprop,0.7711982235050755
dataset_name,RF,LCB,59,92.06590938568115,0.21540500441574623,0.21848700087928,0.006050252470946838,0.8583371591738476,0.00320473804178523,2,200,87,sgd,0.770014644901631
dataset_name,RF,LCB,60,68.0164406299591,0.23688661655772633,0.24892114257437278,0.025181618797727526,0.7994541965132481,0.0037800036190385232,2,500,51,msprop,0.7717010646560122
dataset_name,RF,LCB,61,86.93683505058289,0.20428896458183843,0.20110778117827868,0.011254988330331435,0.8613480919146286,0.004160768212340154,2,1000,59,msprop,0.7704920616930856
dataset_name,RF,LCB,62,79.67824792861938,0.24097819121446004,0.23924219426088913,0.005391989939284604,0.8588237609084974,0.06651418874281097,2,1000,51,msprop,0.7714334857711997
dataset_name,RF,LCB,63,53.12944269180298,0.22638949884019421,0.2271419275398736,0.001520921093552335,0.8652819633095464,0.002351808722109546,2,100,56,adam,0.768931775456905
dataset_name,RF,LCB,64,79.33106827735901,0.27045446059891876,0.2640035654563901,0.013414067485697016,0.8944912569857232,0.06420719079051264,2,1000,53,msprop,0.7739002964527726
dataset_name,RF,LCB,65,32.99249196052551,0.2090650860563923,0.21401954733497056,0.017672910180464924,0.8870852216059262,0.0010071544580508714,2,100,51,msprop,0.7689061839594458
dataset_name,RF,LCB,66,76.06466913223267,0.23663435380194156,0.2194491555994391,0.03382942363574725,0.8684389787921216,0.039770676847308846,2,1000,53,msprop,0.7699727845555535
dataset_name,RF,LCB,67,79.1596577167511,0.215945466771583,0.21522498218354344,0.01625512478256384,0.8753462407615508,0.043375241322703574,2,1000,57,msprop,0.7709906640662877
dataset_name,RF,LCB,68,46.94357371330261,0.2331777996914443,0.2226668120964168,0.01577471904859927,0.8864331070786121,0.05348748977627323,2,200,52,msprop,0.7684448263932077
dataset_name,RF,LCB,69,69.1384789943695,0.19491141990465113,0.21591503977236745,0.037377746521811,0.8785853063327049,0.09276444685754193,2,1000,52,msprop,0.7712519487309157
dataset_name,RF,LCB,70,32.18827152252197,0.2512728401104491,0.2378187501843302,0.022143820260827653,0.8839290830401951,0.07909864025726591,2,300,54,msprop,0.768888155915968
dataset_name,RF,LCB,71,49.24319577217102,0.2544323306882046,0.2500341805871412,0.024476465730419672,0.8923844670187757,0.056747158709670696,2,750,50,msprop,0.7724038453459314
dataset_name,RF,LCB,72,53.486095666885376,0.2464915024374495,0.24221568420559822,0.029700436391538614,0.8927930577021954,0.08075822618122559,2,1000,54,adam,0.7684595539063968
dataset_name,RF,LCB,73,57.0397527217865,0.2332425807668584,0.23673444373712157,0.03386019485063316,0.8967534223018921,0.005218784734572793,2,1000,52,msprop,0.7680282501849924
dataset_name,RF,LCB,74,51.815210580825806,0.2374147883455571,0.2516479342937161,0.021009216075800596,0.8962139018131778,0.07480284218728776,2,750,53,msprop,0.7705884712589794
dataset_name,RF,LCB,75,59.0622181892395,0.24379439415791243,0.25425413019925425,0.02217112149763683,0.8964100089867204,0.06600838078715386,2,1000,55,msprop,0.7713305726897024
dataset_name,RF,LCB,76,30.560696363449097,0.2381223609240012,0.2181189490745009,0.029333993665040452,0.8941165040637398,0.08436137081218155,1,200,51,msprop,0.7693241069582493
dataset_name,RF,LCB,77,44.991294145584106,0.25971897101292674,0.25969652436367435,0.007585521164072318,0.8181825780461778,0.0031173298401672095,2,500,55,msprop,0.7706818924498873
dataset_name,RF,LCB,78,56.05170440673828,0.22772803795921318,0.22721082825505956,0.03366292774368594,0.8219496440728505,0.001000678943314944,2,1000,51,msprop,0.7711762518642066
dataset_name,RF,LCB,79,32.14567565917969,0.24105377806406533,0.2255338008400579,0.03170934988296614,0.8474099641331291,0.0030692754589027693,2,100,54,msprop,0.7710571544122019
dataset_name,RF,LCB,80,42.94223761558533,0.241245001335756,0.25130261619047684,0.045152497282984,0.8603307096447839,0.0035925105966256032,2,500,52,msprop,0.7708934883588325
dataset_name,RF,LCB,81,31.75346040725708,0.24807767736301062,0.22833477479599273,0.028602265119395433,0.8937700132221078,0.09721276381628521,2,200,54,adam,0.7701875393876498
dataset_name,RF,LCB,82,106.79391026496887,0.25290001517472965,0.2574209353006885,0.0066204682493057835,0.8723352253627387,0.06590253369167848,2,1000,50,msprop,0.7734651520303981
dataset_name,RF,LCB,83,90.66377425193787,0.1943331049507829,0.2033109439905936,0.016685318779353572,0.8737129205948703,0.07035146422227959,2,500,51,adam,0.7709851308279629
dataset_name,RF,LCB,84,51.361711502075195,0.23408247766105958,0.23991756936986974,0.0386583640592452,0.8515440340058744,0.003092108169335839,2,500,56,msprop,0.7706522003232977
dataset_name,RF,LCB,85,64.14872527122498,0.268943266756716,0.2576754203646814,0.019656454276571946,0.8197827804384308,0.003158198048127243,2,1000,57,msprop,0.7714125844255278
dataset_name,RF,LCB,86,67.222909450531,0.2654824403545989,0.2559258455978512,0.022562526623903817,0.7900234628468007,0.0033186572176942567,1,1000,56,adam,0.7716762947415623
dataset_name,RF,LCB,87,52.118929386138916,0.23782907293615715,0.23192995794580162,0.028810381304559797,0.8232756686157234,0.057077843707298535,2,500,57,msprop,0.7706899132232541
dataset_name,RF,LCB,88,35.08620524406433,0.21903595151244976,0.21822698598730028,0.007893828617918952,0.8193213900870618,0.0031995779112901617,1,100,57,adam,0.7695385218925885
dataset_name,RF,LCB,89,58.37199091911316,0.2691019239954224,0.25716354292808985,0.024163022994980087,0.8870604877527685,0.07994249901490186,2,1000,50,adam,0.7705926881343377
dataset_name,RF,LCB,90,64.05086922645569,0.20035235659253783,0.22334876426941638,0.03259003632812021,0.8865391494310991,0.07332103786611913,2,1000,57,adam,0.7723719389045685
dataset_name,RF,LCB,91,37.212329387664795,0.20533425189272567,0.20381181373943927,0.0028388775524276514,0.8376199337741644,0.0032247977342172336,1,500,51,sgd,0.7716713909283617
dataset_name,RF,LCB,92,52.10269737243652,0.2283639420361578,0.22071842265065555,0.014841605588483419,0.7709399224950629,0.0031391943946893794,2,1000,54,sgd,0.7721676630968862
dataset_name,RF,LCB,93,30.3010311126709,0.22733155775823943,0.22024476714701377,0.012478515711411686,0.878995319676566,0.06488299032345929,2,100,50,msprop,0.7698619051454095
dataset_name,RF,LCB,94,51.29533100128174,0.21768221684650094,0.22765309313537532,0.01722743778447171,0.896790170149474,0.09340214827145822,2,750,51,adam,0.7696116468066039
dataset_name,RF,LCB,95,58.61451435089111,0.25582106361254725,0.2552905294250247,0.010614275463740316,0.8839459457409905,0.07727962070289589,2,1000,51,msprop,0.769611848580172
dataset_name,RF,LCB,96,56.208369970321655,0.2410070504628836,0.24887278261721604,0.015638813334481534,0.8904453287534688,0.06367088264361209,2,1000,52,sgd,0.7709608999215699
dataset_name,RF,LCB,97,92.83681130409241,0.23189225654949497,0.24410107395611055,0.01874644027495902,0.8852653733771076,0.09700037940468614,2,1000,50,sgd,0.7713016292494926
dataset_name,RF,LCB,98,115.36031031608582,0.2421140782213432,0.23884127326973192,0.013378754367575475,0.8801772309335627,0.004902141944452551,2,1000,57,msprop,0.771540313667081
dataset_name,RF,LCB,99,54.52414131164551,0.24201857787940223,0.23775180335612042,0.008001327541251085,0.8899291823248604,0.07447756039705436,2,1000,53,adam,0.7706866113004982
dataset_name,RF,LCB,100,56.88666534423828,0.22678748437839472,0.23126122064331925,0.019445549450196983,0.8753980624706997,0.08035633414901275,2,1000,54,msprop,0.7692539587872849
dataset_name,RF,LCB,101,54.490957498550415,0.22092680045604923,0.21909765489593439,0.004995844138427793,0.8342457188892236,0.0045353695547328005,2,1000,54,msprop,0.7723102611967265
dataset_name,RF,LCB,102,27.050784826278687,0.2304688620750521,0.23657667701518514,0.01243986779248604,0.8525381411137463,0.003302325521599786,2,100,50,msprop,0.768264853138479
dataset_name,RF,LCB,103,38.1476149559021,0.2114430957730747,0.2114096780427918,0.015686788647084376,0.892916352560814,0.0032718802449548685,2,300,55,sgd,0.7698607238596716
dataset_name,RF,LCB,104,56.74864840507507,0.23645640616460065,0.23015324308732601,0.015437833323476376,0.8857836828041833,0.0776559280106822,1,1000,50,adam,0.7723097697793203
dataset_name,RF,LCB,105,56.47803044319153,0.2223953412604912,0.21723574783708774,0.022292249340943756,0.8960342071012664,0.09989306693593111,2,1000,50,adam,0.7724775970566138
dataset_name,RF,LCB,106,43.381563901901245,0.2022664397824678,0.20643351082196934,0.009740644721619235,0.8894312497316115,0.038815635739076884,2,300,57,msprop,0.76946330579218
dataset_name,RF,LCB,107,60.43508219718933,0.23779986479429455,0.2301349341081024,0.016674463560104012,0.8383220699946085,0.003772442918016784,2,1000,57,adam,0.7689190223730096
dataset_name,RF,LCB,108,66.30813097953796,0.24656885188125174,0.24775279173953016,0.04433406497076021,0.89265982789329,0.06340717486305884,2,1000,55,sgd,0.7698067009223262
dataset_name,RF,LCB,109,58.11356854438782,0.22858177954911557,0.234417867729635,0.019176883322246988,0.8850805548463395,0.07867097226037068,2,1000,55,adam,0.770029272564005
dataset_name,RF,LCB,110,51.964125871658325,0.2483090389837247,0.25556163465247844,0.02112619652573022,0.8919724303911705,0.06969749682289159,2,500,53,adam,0.7708690077475586
dataset_name,RF,LCB,111,33.47911357879639,0.20628199409790962,0.19709120898119845,0.016891426076416766,0.8940262253245882,0.05930252667773896,2,100,55,adam,0.767121391044589
dataset_name,RF,LCB,112,85.60746097564697,0.23360475426409863,0.22750721371795424,0.008754674537314959,0.8937823696529102,0.07315752409304768,2,500,51,adam,0.7702193215791582
dataset_name,RF,LCB,113,55.93670964241028,0.2358879596205472,0.24846666240414708,0.03048820814817163,0.8097153458877397,0.06496486409341744,1,1000,51,msprop,0.7735249421174866
dataset_name,RF,LCB,114,61.96012735366821,0.2466259960930149,0.23485908012950907,0.022290895832691775,0.8923554810305219,0.07153200622439873,2,1000,50,msprop,0.7695254502390809
dataset_name,RF,LCB,115,68.03803014755249,0.2468235625458065,0.24439948303456716,0.027782806993044383,0.8720554597444508,0.07025047054929928,2,1000,51,msprop,0.770590095345658
dataset_name,RF,LCB,116,61.1331582069397,0.2140749066473118,0.22296920565248549,0.016772311781796764,0.8892119814462734,0.032187513754483824,2,1000,53,msprop,0.771901404865117
dataset_name,RF,LCB,117,63.05695843696594,0.2320053221724533,0.2227625923969537,0.013719043564241615,0.8914162226371778,0.09190935454328114,2,1000,52,msprop,0.7721922023142189
dataset_name,RF,LCB,118,66.32331800460815,0.23319762876724728,0.2377745042212496,0.009977620537678623,0.8978249646293278,0.0714454119267751,2,1000,50,adam,0.7709474933656784
dataset_name,RF,LCB,119,68.48990488052368,0.22138237231889524,0.23358186996947983,0.021277713721517124,0.8955895367717978,0.0033650999302148456,2,1000,51,msprop,0.7712989450141308
dataset_name,RF,LCB,120,29.15833044052124,0.21227949080734296,0.21766557832665664,0.03464870255830548,0.8175539867864899,0.003371430650198302,1,300,50,adam,0.7686076634178025
dataset_name,RF,LCB,121,33.549556732177734,0.20918284256546288,0.21160273341884986,0.010292007076117065,0.8973809098357597,0.06485734989946505,2,200,52,msprop,0.7690915006819384
dataset_name,RF,LCB,122,65.26357746124268,0.24833009601872338,0.24612655696953054,0.049709999074666805,0.8454865124929949,0.003349132570217554,2,1000,54,msprop,0.7710939239809467
dataset_name,RF,LCB,123,61.465524673461914,0.23482933834380204,0.22814574589689443,0.010136397345560755,0.8245623997515513,0.062259469013816016,2,1000,57,msprop,0.7696577855095464
dataset_name,RF,LCB,124,63.8576021194458,0.24346846572706643,0.24270806480775298,0.007523329690599328,0.8876927372444524,0.08385243072518628,2,1000,50,sgd,0.7690104394359126
dataset_name,RF,LCB,125,47.946847438812256,0.23318567803448,0.24369084758927473,0.019437326320116254,0.786815864032343,0.07947551042649856,2,500,55,msprop,0.7707087148620564
dataset_name,RF,LCB,126,47.3038969039917,0.2603291524398587,0.2664418557112121,0.023177688395226853,0.8682921536993367,0.0755031547906608,2,500,50,msprop,0.7735282514667852
dataset_name,RF,LCB,127,39.208701610565186,0.22291243201833721,0.22262759054883144,0.00581637681575093,0.8927998445075229,0.07974778587218367,2,300,50,msprop,0.7693553108341222
dataset_name,RF,LCB,128,45.37583041191101,0.24471192292603935,0.23114221470834515,0.028909120345730527,0.8738224750221146,0.08121698450601442,2,500,51,msprop,0.7707402458681254
dataset_name,RF,LCB,129,54.09475135803223,0.26735817455467104,0.25142398621401746,0.024160050046938848,0.8710673335383268,0.0032008114895995658,2,750,54,msprop,0.7701416913185729
dataset_name,RF,LCB,130,68.05429315567017,0.2277175812138659,0.23293112993981527,0.017262425478689516,0.8792417554349053,0.07207851528262357,2,1000,50,sgd,0.7689988182377749
dataset_name,RF,LCB,131,60.25489163398743,0.24294336711379255,0.25092936742881966,0.024989850069917587,0.875714767646963,0.059975634389181236,2,1000,53,msprop,0.7722138985702818
dataset_name,RF,LCB,132,53.15203094482422,0.24931078928516023,0.2449875105108644,0.03505567799039246,0.8359917197647635,0.0031861613898843525,1,750,51,msprop,0.7727956652387529
dataset_name,RF,LCB,133,37.39271545410156,0.2551180897364609,0.22626147416998932,0.04747790857753721,0.8592646900329952,0.07520115387504084,1,500,50,msprop,0.7716820016587925
dataset_name,RF,LCB,134,39.139227867126465,0.22123656469826908,0.2100304772325198,0.04170383934377217,0.8725264344045403,0.07226225074820784,2,300,53,msprop,0.7680848164319877
dataset_name,RF,LCB,135,66.57814240455627,0.2510924955413466,0.24099678506626634,0.021169973913240554,0.8952581285328521,0.06556377651283311,2,1000,56,sgd,0.768893637293334
dataset_name,RF,LCB,136,54.97639536857605,0.23079866265068297,0.2405028449691279,0.018205713346072874,0.8783485347879861,0.07604881871733564,1,1000,50,adam,0.7705946118305446
dataset_name,RF,LCB,137,59.08944034576416,0.26252374064027834,0.2580842472329901,0.007055086568553592,0.8874024978657213,0.07863394538784861,1,1000,51,msprop,0.7726500695036779
dataset_name,RF,LCB,138,42.246750354766846,0.21698462584062528,0.20611893189511354,0.023690858719083954,0.8921531090672822,0.06332815348853994,2,500,53,sgd,0.7700524236149677
dataset_name,RF,LCB,139,32.84338307380676,0.2072682557414732,0.19771949020301974,0.014040934127690244,0.8811891718949255,0.0031042038296564683,3,200,51,adam,0.7694142793922918
dataset_name,RF,LCB,140,37.906665563583374,0.2237022005060029,0.21116637747030798,0.028601061907474964,0.8787855652430074,0.0033536359178518785,1,300,56,sgd,0.7711577326739852
dataset_name,RF,LCB,141,61.018275022506714,0.22366589525825314,0.2421397183858431,0.026196222242595373,0.7978499803587874,0.003139326929393111,1,1000,57,adam,0.7723297340837488
dataset_name,RF,LCB,142,54.51897048950195,0.24957399568258964,0.24632689169085745,0.017014082312926733,0.8431704434755609,0.0031075983701676227,1,1000,54,adam,0.7716356375123198
dataset_name,RF,LCB,143,31.356472492218018,0.22774086408937788,0.21885134379228718,0.038456214308676004,0.8413130372556671,0.003165005649842159,1,200,53,msprop,0.7696046618005673
dataset_name,RF,LCB,144,57.350929260253906,0.23212613903424453,0.23120288819414458,0.010759668282497907,0.8708921906639905,0.003497157211181252,1,1000,51,msprop,0.7714811027249343
dataset_name,RF,LCB,145,55.479939222335815,0.26185766849055964,0.24838654728127998,0.023325949394867807,0.8535242480486424,0.003308726279459024,1,750,56,sgd,0.7719983904595418
dataset_name,RF,LCB,146,58.58973264694214,0.2496066790214995,0.2509720086536721,0.028943520857322953,0.8576922616026585,0.07848223925489158,2,750,57,adam,0.7678245955364391
dataset_name,RF,LCB,147,42.370625495910645,0.2165661880753643,0.22457833664760687,0.015325763843487945,0.7671118985224495,0.0032096903384657037,2,500,55,sgd,0.7704886880048955
dataset_name,RF,LCB,148,41.40066361427307,0.21213569921557274,0.2300486530496055,0.026143670540539822,0.8866128620844722,0.07652090056956012,2,200,53,msprop,0.7690686282796545
dataset_name,RF,LCB,149,51.83898329734802,0.23328362145627923,0.2365648356466078,0.02301608150205069,0.839394302472885,0.08831645033348309,1,750,50,sgd,0.7736009885988032
dataset_name,RF,LCB,150,60.05988144874573,0.23534390501754887,0.23967660757214274,0.007991969603755596,0.8871915368875061,0.06760961396326534,1,1000,53,msprop,0.7737336102759389
dataset_name,RF,LCB,151,54.55624508857727,0.2549960795165422,0.24622856299733256,0.01324640679652667,0.8913590621257721,0.06885796629112752,1,750,56,adam,0.7707708430464789
dataset_name,RF,LCB,152,30.75808334350586,0.2217049850492464,0.2246609818559826,0.020040026332000756,0.8696723982810338,0.0765392787719653,2,200,51,msprop,0.7679502120079902
dataset_name,RF,LCB,153,44.92669415473938,0.24374028754948557,0.24457058257453976,0.019016411569249374,0.8597683169458507,0.06546247072065671,2,500,51,adam,0.7719513324411865
dataset_name,RF,LCB,154,67.457346200943,0.24911104052336916,0.23226479296949454,0.025633837821210034,0.8881524810493495,0.07632311201484292,2,1000,54,msprop,0.7713129348090586
dataset_name,RF,LCB,155,60.82720875740051,0.24164581794553855,0.23163501533735387,0.02995189184422526,0.8907540833901216,0.05236661206026519,2,750,56,msprop,0.7719486728333169
dataset_name,RF,LCB,156,59.40096831321716,0.255836233882827,0.2538317431699892,0.009299566911193624,0.8954551533297376,0.05738616888905306,2,750,57,msprop,0.7705402737844799
dataset_name,RF,LCB,157,56.005476236343384,0.2123768475699868,0.21940375184230174,0.030380510441914182,0.8900534655359297,0.003918011465444424,1,750,52,msprop,0.7734014143806598
